ID;sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
28616;Male;*;*;spouse present;*;*;*;Other;<=50K
28617;Female;*;*;*;*;*;*;Technical;<=50K
28618;Female;*;*;*;*;*;*;Technical;>50K
28619;Male;*;*;spouse present;*;*;*;Technical;>50K
28620;Male;*;*;spouse present;*;*;*;Technical;<=50K
28621;Female;*;*;*;*;*;*;Nontechnical;<=50K
28622;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28623;Male;*;*;spouse not present;*;*;*;Other;<=50K
28624;Male;*;*;spouse present;*;*;*;Technical;>50K
28625;Female;*;*;*;*;*;*;Nontechnical;<=50K
28626;Female;*;*;*;*;*;*;Technical;<=50K
28627;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28628;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28629;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28630;Female;*;*;*;*;*;*;Technical;<=50K
28631;Male;*;*;spouse not present;*;*;*;Other;<=50K
28632;Female;*;*;*;*;*;*;Other;<=50K
28633;Female;*;*;*;*;*;*;Technical;<=50K
28634;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
28635;Female;*;*;*;*;*;*;Other;<=50K
28636;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28637;Female;*;*;*;*;*;*;Other;<=50K
28638;Male;*;*;spouse present;*;*;*;Other;<=50K
28639;Female;*;*;*;*;*;*;Other;<=50K
28640;Female;*;*;*;*;*;*;Other;<=50K
28641;Female;*;*;*;*;*;*;Nontechnical;<=50K
28642;Male;*;*;spouse present;*;*;*;Technical;>50K
28643;Female;*;*;*;*;*;*;Technical;<=50K
28644;Female;*;*;*;*;*;*;Other;<=50K
28645;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28646;Male;*;*;spouse not present;*;*;*;Other;<=50K
28647;Male;*;*;spouse not present;*;*;*;Other;<=50K
28648;Female;*;*;*;*;*;*;Nontechnical;<=50K
28649;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28650;Male;*;*;spouse present;*;*;*;Technical;>50K
28651;Male;*;*;spouse present;*;*;*;Other;<=50K
28652;Female;*;*;*;*;*;*;Other;<=50K
28653;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28654;Male;*;*;spouse present;*;*;*;Other;<=50K
28655;Male;*;*;spouse not present;*;*;*;Other;<=50K
28656;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28657;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28658;Male;*;*;spouse not present;*;*;*;Other;<=50K
28659;Male;*;*;spouse present;*;*;*;Technical;>50K
28660;Female;*;*;*;*;*;*;Technical;<=50K
28661;Male;*;*;spouse present;*;*;*;Other;<=50K
28662;Male;*;*;spouse present;*;*;*;Other;>50K
28663;Female;*;*;*;*;*;*;Nontechnical;<=50K
28664;Male;*;*;spouse not present;*;*;*;Other;<=50K
28665;Male;*;*;spouse present;*;*;*;Technical;<=50K
28666;Female;*;*;*;*;*;*;Other;>50K
28667;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28668;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28669;Female;*;*;*;*;*;*;Technical;<=50K
28670;Male;*;*;spouse present;*;*;*;Technical;<=50K
28671;Male;*;*;spouse present;*;*;*;Technical;>50K
28672;Female;*;*;*;*;*;*;Other;<=50K
28673;Female;*;*;*;*;*;*;Nontechnical;<=50K
28674;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28675;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28676;Female;*;*;*;*;*;*;Other;<=50K
28677;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28678;Female;*;*;*;*;*;*;Technical;<=50K
28679;Female;*;*;*;*;*;*;Nontechnical;>50K
28680;Male;*;*;spouse present;*;*;*;Technical;>50K
28681;Male;*;*;spouse present;*;*;*;Other;<=50K
28682;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28683;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28684;Female;*;*;*;*;*;*;Technical;<=50K
28685;Female;*;*;*;*;*;*;Other;<=50K
28686;Male;*;*;spouse present;*;*;*;Technical;>50K
28687;Female;*;*;*;*;*;*;Nontechnical;<=50K
28688;Female;*;*;*;*;*;*;Nontechnical;<=50K
28689;Male;*;*;spouse present;*;*;*;Technical;>50K
28690;Male;*;*;spouse present;*;*;*;Technical;>50K
28691;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28692;Female;*;*;*;*;*;*;Other;<=50K
28693;Male;*;*;spouse present;*;*;*;Other;>50K
28694;Female;*;*;*;*;*;*;Other;<=50K
28695;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28696;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28697;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28698;Male;*;*;spouse present;*;*;*;Technical;>50K
28699;Male;*;*;spouse present;*;*;*;Other;>50K
28700;Male;*;*;spouse present;*;*;*;Other;>50K
28701;Female;*;*;*;*;*;*;Other;<=50K
28702;Male;*;*;spouse present;*;*;*;Technical;>50K
28703;Female;*;*;*;*;*;*;Other;<=50K
28704;Male;*;*;spouse present;*;*;*;Technical;>50K
28705;Female;*;*;*;*;*;*;Other;<=50K
28706;Male;*;*;spouse present;*;*;*;Technical;<=50K
28707;Male;*;*;spouse present;*;*;*;Other;>50K
28708;Male;*;*;spouse present;*;*;*;Technical;>50K
28709;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
28710;Male;*;*;spouse present;*;*;*;Other;>50K
28711;Male;*;*;spouse present;*;*;*;Technical;<=50K
28712;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28713;Female;*;*;*;*;*;*;Other;<=50K
28714;Male;*;*;spouse not present;*;*;*;Other;<=50K
28715;Male;*;*;spouse not present;*;*;*;Other;<=50K
28716;Female;*;*;*;*;*;*;Nontechnical;<=50K
28717;Female;*;*;*;*;*;*;Nontechnical;<=50K
28718;Male;*;*;spouse not present;*;*;*;Other;<=50K
28719;Male;*;*;spouse present;*;*;*;Other;<=50K
28720;Male;*;*;spouse not present;*;*;*;Other;<=50K
28721;Female;*;*;*;*;*;*;Other;<=50K
28722;Female;*;*;*;*;*;*;Technical;<=50K
28723;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28724;Female;*;*;*;*;*;*;Nontechnical;<=50K
28725;Male;*;*;spouse present;*;*;*;Other;<=50K
28726;Female;*;*;*;*;*;*;Other;<=50K
28727;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
28728;Male;*;*;spouse present;*;*;*;Other;>50K
28729;Female;*;*;*;*;*;*;Other;<=50K
28730;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28731;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28732;Male;*;*;spouse present;*;*;*;Other;<=50K
28733;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28734;Male;*;*;spouse present;*;*;*;Technical;>50K
28735;Female;*;*;*;*;*;*;Nontechnical;<=50K
28736;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28737;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28738;Male;*;*;spouse not present;*;*;*;Other;<=50K
28739;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28740;Male;*;*;spouse present;*;*;*;Technical;<=50K
28741;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
28742;Male;*;*;spouse present;*;*;*;Other;<=50K
28743;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28744;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28745;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28746;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28747;Male;*;*;spouse present;*;*;*;Technical;<=50K
28748;Male;*;*;spouse not present;*;*;*;Other;<=50K
28749;Female;*;*;*;*;*;*;Other;<=50K
28750;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28751;Male;*;*;spouse present;*;*;*;Other;<=50K
28752;Male;*;*;spouse present;*;*;*;Technical;<=50K
28753;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28754;Male;*;*;spouse not present;*;*;*;Other;<=50K
28755;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28756;Male;*;*;spouse not present;*;*;*;Other;<=50K
28757;Male;*;*;spouse present;*;*;*;Technical;<=50K
28758;Female;*;*;*;*;*;*;Technical;<=50K
28759;Male;*;*;spouse present;*;*;*;Other;<=50K
28760;Female;*;*;*;*;*;*;Technical;<=50K
28761;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28762;Female;*;*;*;*;*;*;Other;<=50K
28763;Female;*;*;*;*;*;*;Technical;<=50K
28764;Female;*;*;*;*;*;*;Other;<=50K
28765;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28766;Male;*;*;spouse present;*;*;*;Technical;<=50K
28767;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28768;Male;*;*;spouse present;*;*;*;Other;<=50K
28769;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28770;Male;*;*;spouse present;*;*;*;Other;<=50K
28771;Male;*;*;spouse present;*;*;*;Technical;<=50K
28772;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28773;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28774;Female;*;*;*;*;*;*;Nontechnical;>50K
28775;Female;*;*;*;*;*;*;Technical;<=50K
28776;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28777;Female;*;*;*;*;*;*;Nontechnical;<=50K
28778;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28779;Female;*;*;*;*;*;*;Nontechnical;<=50K
28780;Female;*;*;*;*;*;*;Nontechnical;>50K
28781;Female;*;*;*;*;*;*;Other;<=50K
28782;Male;*;*;spouse not present;*;*;*;Other;<=50K
28783;Male;*;*;spouse present;*;*;*;Technical;<=50K
28784;Female;*;*;*;*;*;*;Other;>50K
28785;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28786;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28787;Male;*;*;spouse present;*;*;*;Other;>50K
28788;Female;*;*;*;*;*;*;Technical;<=50K
28789;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28790;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28791;Male;*;*;spouse not present;*;*;*;Other;<=50K
28792;Female;*;*;*;*;*;*;Technical;>50K
28793;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
28794;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28795;Female;*;*;*;*;*;*;Other;<=50K
28796;Male;*;*;spouse present;*;*;*;Technical;<=50K
28797;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28798;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28799;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28800;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28801;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28802;Female;*;*;*;*;*;*;Other;<=50K
28803;Male;*;*;spouse present;*;*;*;Other;>50K
28804;Female;*;*;*;*;*;*;Other;<=50K
28805;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28806;Male;*;*;spouse present;*;*;*;Other;<=50K
28807;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28808;Female;*;*;*;*;*;*;Nontechnical;<=50K
28809;Male;*;*;spouse not present;*;*;*;Other;<=50K
28810;Male;*;*;spouse present;*;*;*;Other;<=50K
28811;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28812;Male;*;*;spouse present;*;*;*;Other;<=50K
28813;Male;*;*;spouse present;*;*;*;Technical;>50K
28814;Male;*;*;spouse present;*;*;*;Technical;>50K
28815;Male;*;*;spouse present;*;*;*;Technical;>50K
28816;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28817;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28818;Male;*;*;spouse present;*;*;*;Other;<=50K
28819;Male;*;*;spouse present;*;*;*;Technical;<=50K
28820;Female;*;*;*;*;*;*;Other;<=50K
28821;Female;*;*;*;*;*;*;Other;<=50K
28822;Male;*;*;spouse present;*;*;*;Other;>50K
28823;Male;*;*;spouse present;*;*;*;Technical;<=50K
28824;Female;*;*;*;*;*;*;Technical;>50K
28825;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28826;Female;*;*;*;*;*;*;Other;<=50K
28827;Female;*;*;*;*;*;*;Other;>50K
28828;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
28829;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28830;Female;*;*;*;*;*;*;Technical;<=50K
28831;Male;*;*;spouse present;*;*;*;Technical;<=50K
28832;Male;*;*;spouse not present;*;*;*;Other;<=50K
28833;Female;*;*;*;*;*;*;Nontechnical;<=50K
28834;Male;*;*;spouse present;*;*;*;Technical;<=50K
28835;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28836;Male;*;*;spouse present;*;*;*;Other;<=50K
28837;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28838;Female;*;*;*;*;*;*;Nontechnical;<=50K
28839;Female;*;*;*;*;*;*;Other;<=50K
28840;Male;*;*;spouse present;*;*;*;Technical;>50K
28841;Male;*;*;spouse present;*;*;*;Other;>50K
28842;Female;*;*;*;*;*;*;Other;<=50K
28843;Female;*;*;*;*;*;*;Other;<=50K
28844;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28845;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28846;Female;*;*;*;*;*;*;Other;<=50K
28847;Male;*;*;spouse not present;*;*;*;Other;<=50K
28848;Female;*;*;*;*;*;*;Other;<=50K
28849;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28850;Female;*;*;*;*;*;*;Technical;>50K
28851;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28852;Female;*;*;*;*;*;*;Nontechnical;<=50K
28853;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28854;Male;*;*;spouse not present;*;*;*;Other;<=50K
28855;Female;*;*;*;*;*;*;Other;<=50K
28856;Male;*;*;spouse present;*;*;*;Other;<=50K
28857;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28858;Male;*;*;spouse present;*;*;*;Technical;<=50K
28859;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28860;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28861;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28862;Male;*;*;spouse present;*;*;*;Technical;>50K
28863;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28864;Female;*;*;*;*;*;*;Technical;<=50K
28865;Male;*;*;spouse present;*;*;*;Technical;>50K
28866;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28867;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28868;Female;*;*;*;*;*;*;Other;<=50K
28869;Male;*;*;spouse present;*;*;*;Technical;<=50K
28870;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28871;Female;*;*;*;*;*;*;Technical;<=50K
28872;Female;*;*;*;*;*;*;Nontechnical;<=50K
28873;Male;*;*;spouse present;*;*;*;Technical;>50K
28874;Male;*;*;spouse present;*;*;*;Other;<=50K
28875;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28876;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28877;Male;*;*;spouse present;*;*;*;Other;<=50K
28878;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28879;Female;*;*;*;*;*;*;Other;<=50K
28880;Male;*;*;spouse present;*;*;*;Technical;<=50K
28881;Male;*;*;spouse present;*;*;*;Technical;<=50K
28882;Female;*;*;*;*;*;*;Nontechnical;<=50K
28883;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28884;Male;*;*;spouse present;*;*;*;Technical;<=50K
28885;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28886;Female;*;*;*;*;*;*;Technical;<=50K
28887;Male;*;*;spouse not present;*;*;*;Other;<=50K
28888;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28889;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28890;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28891;Female;*;*;*;*;*;*;Other;<=50K
28892;Male;*;*;spouse not present;*;*;*;Other;<=50K
28893;Male;*;*;spouse not present;*;*;*;Nontechnical;>50K
28894;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28895;Male;*;*;spouse present;*;*;*;Technical;>50K
28896;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28897;Male;*;*;spouse not present;*;*;*;Other;<=50K
28898;Male;*;*;spouse present;*;*;*;Technical;>50K
28899;Female;*;*;*;*;*;*;Technical;<=50K
28900;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28901;Male;*;*;spouse present;*;*;*;Other;>50K
28902;Male;*;*;spouse present;*;*;*;Other;>50K
28903;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28904;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28905;Male;*;*;spouse present;*;*;*;Technical;<=50K
28906;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28907;Male;*;*;spouse not present;*;*;*;Other;<=50K
28908;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28909;Male;*;*;spouse present;*;*;*;Technical;<=50K
28910;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28911;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28912;Male;*;*;spouse present;*;*;*;Technical;>50K
28913;Male;*;*;spouse present;*;*;*;Other;<=50K
28914;Female;*;*;*;*;*;*;Other;<=50K
28915;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28916;Male;*;*;spouse present;*;*;*;Other;<=50K
28917;Male;*;*;spouse present;*;*;*;Other;>50K
28918;Male;*;*;spouse present;*;*;*;Technical;>50K
28919;Male;*;*;spouse present;*;*;*;Technical;<=50K
28920;Male;*;*;spouse not present;*;*;*;Other;<=50K
28921;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28922;Male;*;*;spouse present;*;*;*;Technical;<=50K
28923;Male;*;*;spouse present;*;*;*;Technical;<=50K
28924;Male;*;*;spouse not present;*;*;*;Other;<=50K
28925;Female;*;*;*;*;*;*;Nontechnical;<=50K
28926;Female;*;*;*;*;*;*;Nontechnical;<=50K
28927;Male;*;*;spouse present;*;*;*;Technical;>50K
28928;Male;*;*;spouse present;*;*;*;Technical;<=50K
28929;Male;*;*;spouse present;*;*;*;Other;<=50K
28930;Male;*;*;spouse present;*;*;*;Technical;<=50K
28931;Male;*;*;spouse present;*;*;*;Technical;<=50K
28932;Female;*;*;*;*;*;*;Other;<=50K
28933;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28934;Female;*;*;*;*;*;*;Nontechnical;<=50K
28935;Male;*;*;spouse not present;*;*;*;Other;<=50K
28936;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28937;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28938;Male;*;*;spouse present;*;*;*;Technical;<=50K
28939;Male;*;*;spouse not present;*;*;*;Technical;>50K
28940;Male;*;*;spouse present;*;*;*;Technical;<=50K
28941;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28942;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28943;Male;*;*;spouse present;*;*;*;Technical;<=50K
28944;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28945;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28946;Female;*;*;*;*;*;*;Nontechnical;<=50K
28947;Female;*;*;*;*;*;*;Nontechnical;<=50K
28948;Female;*;*;*;*;*;*;Technical;<=50K
28949;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28950;Male;*;*;spouse present;*;*;*;Other;<=50K
28951;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28952;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28953;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28954;Male;*;*;spouse present;*;*;*;Technical;>50K
28955;Male;*;*;spouse not present;*;*;*;Other;<=50K
28956;Female;*;*;*;*;*;*;Other;<=50K
28957;Male;*;*;spouse present;*;*;*;Other;<=50K
28958;Female;*;*;*;*;*;*;Other;>50K
28959;Female;*;*;*;*;*;*;Technical;<=50K
28960;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28961;Male;*;*;spouse present;*;*;*;Technical;>50K
28962;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28963;Male;*;*;spouse present;*;*;*;Other;>50K
28964;Male;*;*;spouse present;*;*;*;Other;<=50K
28965;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28966;Female;*;*;*;*;*;*;Other;<=50K
28967;Female;*;*;*;*;*;*;Nontechnical;<=50K
28968;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28969;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28970;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
28971;Male;*;*;spouse not present;*;*;*;Other;<=50K
28972;Male;*;*;spouse not present;*;*;*;Other;<=50K
28973;Male;*;*;spouse present;*;*;*;Technical;>50K
28974;Female;*;*;*;*;*;*;Nontechnical;>50K
28975;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28976;Female;*;*;*;*;*;*;Nontechnical;<=50K
28977;Male;*;*;spouse present;*;*;*;Technical;<=50K
28978;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28979;Male;*;*;spouse present;*;*;*;Technical;>50K
28980;Male;*;*;spouse present;*;*;*;Technical;>50K
28981;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28982;Male;*;*;spouse not present;*;*;*;Technical;>50K
28983;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28984;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28985;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28986;Male;*;*;spouse present;*;*;*;Technical;>50K
28987;Female;*;*;*;*;*;*;Technical;<=50K
28988;Female;*;*;*;*;*;*;Nontechnical;<=50K
28989;Male;*;*;spouse not present;*;*;*;Technical;<=50K
28990;Male;*;*;spouse present;*;*;*;Technical;<=50K
28991;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
28992;Male;*;*;spouse present;*;*;*;Technical;>50K
28993;Female;*;*;*;*;*;*;Nontechnical;<=50K
28994;Female;*;*;*;*;*;*;Technical;<=50K
28995;Female;*;*;*;*;*;*;Other;<=50K
28996;Male;*;*;spouse not present;*;*;*;Other;<=50K
28997;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
28998;Female;*;*;*;*;*;*;Nontechnical;<=50K
28999;Female;*;*;*;*;*;*;Technical;>50K
29000;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29001;Female;*;*;*;*;*;*;Other;<=50K
29002;Male;*;*;spouse not present;*;*;*;Other;<=50K
29003;Female;*;*;*;*;*;*;Nontechnical;<=50K
29004;Male;*;*;spouse not present;*;*;*;Other;<=50K
29005;Male;*;*;spouse present;*;*;*;Technical;>50K
29006;Male;*;*;spouse present;*;*;*;Other;>50K
29007;Male;*;*;spouse not present;*;*;*;Other;<=50K
29008;Male;*;*;spouse present;*;*;*;Technical;<=50K
29009;Female;*;*;*;*;*;*;Technical;<=50K
29010;Female;*;*;*;*;*;*;Nontechnical;>50K
29011;Female;*;*;*;*;*;*;Other;<=50K
29012;Female;*;*;*;*;*;*;Technical;<=50K
29013;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29014;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29015;Male;*;*;spouse present;*;*;*;Other;<=50K
29016;Female;*;*;*;*;*;*;Other;<=50K
29017;Female;*;*;*;*;*;*;Technical;<=50K
29018;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29019;Female;*;*;*;*;*;*;Technical;<=50K
29020;Female;*;*;*;*;*;*;Other;<=50K
29021;Female;*;*;*;*;*;*;Nontechnical;<=50K
29022;Female;*;*;*;*;*;*;Technical;<=50K
29023;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29024;Male;*;*;spouse present;*;*;*;Technical;>50K
29025;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29026;Female;*;*;*;*;*;*;Technical;<=50K
29027;Female;*;*;*;*;*;*;Other;<=50K
29028;Female;*;*;*;*;*;*;Technical;<=50K
29029;Male;*;*;spouse present;*;*;*;Technical;>50K
29030;Male;*;*;spouse present;*;*;*;Other;<=50K
29031;Female;*;*;*;*;*;*;Technical;<=50K
29032;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29033;Male;*;*;spouse present;*;*;*;Other;>50K
29034;Female;*;*;*;*;*;*;Technical;<=50K
29035;Male;*;*;spouse present;*;*;*;Technical;>50K
29036;Female;*;*;*;*;*;*;Nontechnical;<=50K
29037;Female;*;*;*;*;*;*;Technical;>50K
29038;Male;*;*;spouse present;*;*;*;Technical;<=50K
29039;Male;*;*;spouse not present;*;*;*;Technical;>50K
29040;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29041;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29042;Female;*;*;*;*;*;*;Other;<=50K
29043;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29044;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29045;Male;*;*;spouse not present;*;*;*;Other;<=50K
29046;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29047;Male;*;*;spouse present;*;*;*;Other;>50K
29048;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29049;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29050;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29051;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29052;Male;*;*;spouse not present;*;*;*;Technical;<=50K
29053;Male;*;*;spouse present;*;*;*;Technical;<=50K
29054;Male;*;*;spouse present;*;*;*;Technical;<=50K
29055;Male;*;*;spouse present;*;*;*;Technical;>50K
29056;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29057;Female;*;*;*;*;*;*;Nontechnical;<=50K
29058;Male;*;*;spouse present;*;*;*;Technical;>50K
29059;Male;*;*;spouse present;*;*;*;Other;<=50K
29060;Female;*;*;*;*;*;*;Technical;>50K
29061;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29062;Female;*;*;*;*;*;*;Technical;<=50K
29063;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29064;Male;*;*;spouse present;*;*;*;Technical;>50K
29065;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29066;Male;*;*;spouse present;*;*;*;Nontechnical;>50K
29067;Male;*;*;spouse present;*;*;*;Other;>50K
29068;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29069;Male;*;*;spouse present;*;*;*;Technical;>50K
29070;Female;*;*;*;*;*;*;Other;<=50K
29071;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29072;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29073;Female;*;*;*;*;*;*;Technical;>50K
29074;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
29075;Female;*;*;*;*;*;*;Other;<=50K
29076;Male;*;*;spouse not present;*;*;*;Other;<=50K
29077;Male;*;*;spouse present;*;*;*;Technical;<=50K
29078;Male;*;*;spouse present;*;*;*;Technical;>50K
29079;Male;*;*;spouse not present;*;*;*;Nontechnical;<=50K
29080;Female;*;*;*;*;*;*;Technical;<=50K
29081;Male;*;*;spouse present;*;*;*;Technical;<=50K
29082;Female;*;*;*;*;*;*;Other;<=50K
29083;Male;*;*;spouse present;*;*;*;Nontechnical;<=50K
